forecast_id,product_id,warehouse_id,forecast_date,period_start,period_end,forecast_qty,forecast_method,confidence_level,created_by
FC-01039,HF-1675,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,202,statistical,0.87,System
FC-01040,HF-1780,WH-EAST,2026-02-28,2026-03-12,2026-04-10,203,consensus,0.89,System
FC-01041,HF-1890,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,212,consensus,0.71,System
FC-01042,HF-1995,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,226,statistical,0.92,System
FC-01043,HF-2100,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,92,statistical,0.81,System
FC-01044,HF-2215,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,94,manual_override,0.88,A. Chen
FC-01045,HF-2320,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,91,manual_override,0.77,A. Chen
FC-01046,HF-2430,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,95,consensus,0.89,System
FC-01047,HF-2540,WH-EAST,2026-02-28,2026-03-12,2026-04-10,78,statistical,0.72,System
FC-01048,HF-2650,WH-EAST,2026-02-28,2026-03-12,2026-04-10,85,statistical,0.76,System
FC-01049,HF-2760,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,73,statistical,0.87,System
FC-01050,HF-2870,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,86,statistical,0.91,System
FC-01051,HF-2980,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,88,statistical,0.7,System
FC-01052,HF-3090,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,104,consensus,0.95,System
FC-01053,HF-3195,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,90,statistical,0.82,System
FC-01054,HF-3280,WH-WEST,2026-02-28,2026-03-12,2026-04-10,88,manual_override,0.78,System
FC-01055,HF-3370,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,81,statistical,0.84,System
FC-01056,HF-3460,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,100,statistical,0.8,System
FC-01057,SE-1010,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,466,consensus,0.8,System
FC-01058,SE-1125,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,478,consensus,0.8,System
FC-01059,SE-1230,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,482,consensus,0.8,System
FC-01060,SE-1340,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,196,consensus,0.8,System
FC-01061,SE-1455,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,214,consensus,0.8,System
FC-01062,SE-1560,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,208,consensus,0.8,System
FC-01063,SE-1675,WH-WEST,2026-02-28,2026-03-12,2026-04-10,214,consensus,0.8,System
FC-01064,SE-1780,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,225,consensus,0.8,System
FC-01065,SE-1890,WH-EAST,2026-02-28,2026-03-12,2026-04-10,221,consensus,0.8,System
FC-01066,SE-1995,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,197,consensus,0.8,System
FC-01067,SE-2100,WH-EAST,2026-02-28,2026-03-12,2026-04-10,77,consensus,0.8,System
FC-01068,SE-2215,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,98,consensus,0.8,System
FC-01069,SE-2320,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,73,consensus,0.8,System
FC-01070,SE-2430,WH-SOUTH,2026-02-28,2026-03-12,2026-04-10,99,consensus,0.8,System
FC-01071,SE-2540,WH-WEST,2026-02-28,2026-03-12,2026-04-10,79,consensus,0.8,System
FC-01072,SE-2650,WH-EAST,2026-02-28,2026-03-12,2026-04-10,67,consensus,0.8,System
FC-01073,SE-2760,WH-WEST,2026-02-28,2026-03-12,2026-04-10,84,consensus,0.8,System
FC-01074,SE-2870,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,105,consensus,0.8,System
FC-01075,SE-2980,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,90,consensus,0.8,System
FC-01076,SE-3090,WH-WEST,2026-02-28,2026-03-12,2026-04-10,91,consensus,0.8,System
FC-01077,SE-3195,WH-CENTRAL,2026-02-28,2026-03-12,2026-04-10,90,consensus,0.8,System
FC-01078,SE-3280,WH-WEST,2026-02-28,2026-03-12,2026-04-10,78,consensus,0.8,System
FC-01079,SE-3370,WH-WEST,2026-02-28,2026-03-12,2026-04-10,76,consensus,0.8,System
FC-01080,SE-3460,WH-EAST,2026-02-28,2026-03-12,2026-04-10,86,consensus,0.8,System
FC-01081,EC-1847,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,439,consensus,0.9,System
FC-01082,EC-2291,WH-WEST,2026-04-06,2026-04-11,2026-05-10,466,statistical,0.71,System
FC-01083,EC-3004,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,464,consensus,0.9,System
FC-01084,EC-3517,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,460,consensus,0.78,System
FC-01085,EC-1102,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,211,statistical,0.89,System
FC-01086,EC-1205,WH-WEST,2026-04-06,2026-04-11,2026-05-10,209,consensus,0.93,System
FC-01087,EC-1330,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,199,consensus,0.82,System
FC-01088,EC-1455,WH-WEST,2026-04-06,2026-04-11,2026-05-10,217,statistical,0.74,System
FC-01089,EC-1580,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,213,statistical,0.73,System
FC-01090,EC-1610,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,212,statistical,0.86,System
FC-01091,EC-1720,WH-WEST,2026-04-06,2026-04-11,2026-05-10,85,consensus,0.79,System
FC-01092,EC-1835,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,97,statistical,0.87,System
FC-01093,EC-1940,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,80,consensus,0.8,System
FC-01094,EC-2050,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,80,statistical,0.82,System
FC-01095,EC-2160,WH-WEST,2026-04-06,2026-04-11,2026-05-10,79,statistical,0.7,System
FC-01096,EC-2275,WH-EAST,2026-04-06,2026-04-11,2026-05-10,71,statistical,0.78,System
FC-01097,EC-2380,WH-EAST,2026-04-06,2026-04-11,2026-05-10,73,statistical,0.91,System
FC-01098,EC-2490,WH-EAST,2026-04-06,2026-04-11,2026-05-10,78,consensus,0.77,System
FC-01099,EC-2595,WH-EAST,2026-04-06,2026-04-11,2026-05-10,68,consensus,0.89,System
FC-01100,EC-2680,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,91,statistical,0.78,System
FC-01101,EC-2790,WH-EAST,2026-04-06,2026-04-11,2026-05-10,89,statistical,0.76,System
FC-01102,EC-2885,WH-WEST,2026-04-06,2026-04-11,2026-05-10,72,consensus,0.85,System
FC-01103,EC-2970,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,100,consensus,0.85,System
FC-01104,EC-3100,WH-EAST,2026-04-06,2026-04-11,2026-05-10,64,statistical,0.75,System
FC-01105,PB-4010,WH-EAST,2026-04-06,2026-04-11,2026-05-10,455,consensus,0.81,System
FC-01106,PB-4125,WH-EAST,2026-04-06,2026-04-11,2026-05-10,440,consensus,0.89,System
FC-01107,PB-4230,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,440,statistical,0.76,System
FC-01108,PB-4340,WH-EAST,2026-04-06,2026-04-11,2026-05-10,210,statistical,0.73,System
FC-01109,PB-4455,WH-EAST,2026-04-06,2026-04-11,2026-05-10,208,statistical,0.86,System
FC-01110,PB-4560,WH-EAST,2026-04-06,2026-04-11,2026-05-10,209,consensus,0.87,System
FC-01111,PB-4675,WH-EAST,2026-04-06,2026-04-11,2026-05-10,216,statistical,0.74,System
FC-01112,PB-4780,WH-WEST,2026-04-06,2026-04-11,2026-05-10,204,statistical,0.85,System
FC-01113,PB-4890,WH-EAST,2026-04-06,2026-04-11,2026-05-10,203,statistical,0.91,System
FC-01114,PB-4995,WH-WEST,2026-04-06,2026-04-11,2026-05-10,212,manual_override,0.77,A. Chen
FC-01115,PB-5100,WH-EAST,2026-04-06,2026-04-11,2026-05-10,72,statistical,0.76,System
FC-01116,PB-5215,WH-EAST,2026-04-06,2026-04-11,2026-05-10,88,consensus,0.75,System
FC-01117,PB-5320,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,97,consensus,0.93,System
FC-01118,PB-5430,WH-WEST,2026-04-06,2026-04-11,2026-05-10,69,consensus,0.74,System
FC-01119,PB-5540,WH-WEST,2026-04-06,2026-04-11,2026-05-10,86,statistical,0.81,System
FC-01120,PB-5650,WH-EAST,2026-04-06,2026-04-11,2026-05-10,95,statistical,0.77,System
FC-01121,PB-5760,WH-EAST,2026-04-06,2026-04-11,2026-05-10,76,statistical,0.91,System
FC-01122,PB-5870,WH-WEST,2026-04-06,2026-04-11,2026-05-10,75,statistical,0.81,System
FC-01123,PB-5980,WH-WEST,2026-04-06,2026-04-11,2026-05-10,96,manual_override,0.88,System
FC-01124,PB-6090,WH-EAST,2026-04-06,2026-04-11,2026-05-10,61,consensus,0.76,System
FC-01125,PB-6195,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,73,statistical,0.86,System
FC-01126,PB-6280,WH-WEST,2026-04-06,2026-04-11,2026-05-10,97,statistical,0.89,System
FC-01127,PB-6370,WH-WEST,2026-04-06,2026-04-11,2026-05-10,96,statistical,0.87,System
FC-01128,PB-6460,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,63,consensus,0.88,System
FC-01129,IF-7010,WH-EAST,2026-04-06,2026-04-11,2026-05-10,322,statistical,0.72,System
FC-01130,IF-7010,WH-EAST,2026-04-09,2026-04-11,2026-05-10,585,manual_override,0.0,J. Martinez
FC-01131,IF-7125,WH-EAST,2026-04-06,2026-04-11,2026-05-10,323,statistical,0.72,System
FC-01132,IF-7125,WH-EAST,2026-04-09,2026-04-11,2026-05-10,580,manual_override,0.0,J. Martinez
FC-01133,IF-7230,WH-EAST,2026-04-06,2026-04-11,2026-05-10,316,statistical,0.72,System
FC-01134,IF-7230,WH-EAST,2026-04-09,2026-04-11,2026-05-10,586,manual_override,0.0,J. Martinez
FC-01135,IF-7340,WH-EAST,2026-04-06,2026-04-11,2026-05-10,136,statistical,0.72,System
FC-01136,IF-7340,WH-EAST,2026-04-09,2026-04-11,2026-05-10,268,manual_override,0.0,J. Martinez
FC-01137,IF-7455,WH-EAST,2026-04-06,2026-04-11,2026-05-10,128,statistical,0.72,System
FC-01138,IF-7455,WH-EAST,2026-04-09,2026-04-11,2026-05-10,270,manual_override,0.0,J. Martinez
FC-01139,IF-7560,WH-EAST,2026-04-06,2026-04-11,2026-05-10,138,statistical,0.72,System
FC-01140,IF-7560,WH-EAST,2026-04-09,2026-04-11,2026-05-10,250,manual_override,0.0,J. Martinez
FC-01141,IF-7675,WH-EAST,2026-04-06,2026-04-11,2026-05-10,134,statistical,0.72,System
FC-01142,IF-7675,WH-EAST,2026-04-09,2026-04-11,2026-05-10,257,manual_override,0.0,J. Martinez
FC-01143,IF-7780,WH-EAST,2026-04-06,2026-04-11,2026-05-10,127,statistical,0.72,System
FC-01144,IF-7780,WH-EAST,2026-04-09,2026-04-11,2026-05-10,267,manual_override,0.0,J. Martinez
FC-01145,IF-7890,WH-EAST,2026-04-06,2026-04-11,2026-05-10,138,statistical,0.72,System
FC-01146,IF-7890,WH-EAST,2026-04-09,2026-04-11,2026-05-10,251,manual_override,0.0,J. Martinez
FC-01147,IF-7995,WH-EAST,2026-04-06,2026-04-11,2026-05-10,147,statistical,0.72,System
FC-01148,IF-7995,WH-EAST,2026-04-09,2026-04-11,2026-05-10,252,manual_override,0.0,J. Martinez
FC-01149,IF-8100,WH-EAST,2026-04-06,2026-04-11,2026-05-10,66,statistical,0.72,System
FC-01150,IF-8100,WH-EAST,2026-04-09,2026-04-11,2026-05-10,100,manual_override,0.0,J. Martinez
FC-01151,IF-8215,WH-EAST,2026-04-06,2026-04-11,2026-05-10,47,statistical,0.72,System
FC-01152,IF-8215,WH-EAST,2026-04-09,2026-04-11,2026-05-10,104,manual_override,0.0,J. Martinez
FC-01153,IF-8320,WH-EAST,2026-04-06,2026-04-11,2026-05-10,65,statistical,0.72,System
FC-01154,IF-8320,WH-EAST,2026-04-09,2026-04-11,2026-05-10,108,manual_override,0.0,J. Martinez
FC-01155,IF-8430,WH-EAST,2026-04-06,2026-04-11,2026-05-10,42,statistical,0.72,System
FC-01156,IF-8430,WH-EAST,2026-04-09,2026-04-11,2026-05-10,103,manual_override,0.0,J. Martinez
FC-01157,IF-8540,WH-EAST,2026-04-06,2026-04-11,2026-05-10,62,statistical,0.72,System
FC-01158,IF-8540,WH-EAST,2026-04-09,2026-04-11,2026-05-10,113,manual_override,0.0,J. Martinez
FC-01159,IF-8650,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,60,consensus,0.95,System
FC-01160,IF-8760,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,90,manual_override,0.78,System
FC-01161,IF-8870,WH-WEST,2026-04-06,2026-04-11,2026-05-10,79,statistical,0.81,System
FC-01162,IF-8980,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,66,consensus,0.71,System
FC-01163,IF-9090,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,96,statistical,0.76,System
FC-01164,IF-9195,WH-EAST,2026-04-06,2026-04-11,2026-05-10,83,statistical,0.78,System
FC-01165,IF-9280,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,89,consensus,0.77,System
FC-01166,IF-9370,WH-WEST,2026-04-06,2026-04-11,2026-05-10,95,statistical,0.72,System
FC-01167,IF-9460,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,72,statistical,0.93,System
FC-01168,HF-1010,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,465,statistical,0.8,System
FC-01169,HF-1125,WH-WEST,2026-04-06,2026-04-11,2026-05-10,444,statistical,0.76,System
FC-01170,HF-1230,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,458,statistical,0.72,System
FC-01171,HF-1340,WH-EAST,2026-04-06,2026-04-11,2026-05-10,198,statistical,0.89,System
FC-01172,HF-1455,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,215,manual_override,0.86,R. Patel
FC-01173,HF-1560,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,200,consensus,0.81,System
FC-01174,HF-1675,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,193,statistical,0.91,System
FC-01175,HF-1780,WH-EAST,2026-04-06,2026-04-11,2026-05-10,196,statistical,0.8,System
FC-01176,HF-1890,WH-EAST,2026-04-06,2026-04-11,2026-05-10,199,consensus,0.75,System
FC-01177,HF-1995,WH-WEST,2026-04-06,2026-04-11,2026-05-10,191,statistical,0.72,System
FC-01178,HF-2100,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,78,statistical,0.81,System
FC-01179,HF-2215,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,89,manual_override,0.77,System
FC-01180,HF-2320,WH-WEST,2026-04-06,2026-04-11,2026-05-10,68,statistical,0.91,System
FC-01181,HF-2430,WH-EAST,2026-04-06,2026-04-11,2026-05-10,93,statistical,0.77,System
FC-01182,HF-2540,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,88,statistical,0.77,System
FC-01183,HF-2650,WH-WEST,2026-04-06,2026-04-11,2026-05-10,86,statistical,0.82,System
FC-01184,HF-2760,WH-EAST,2026-04-06,2026-04-11,2026-05-10,92,consensus,0.87,System
FC-01185,HF-2870,WH-EAST,2026-04-06,2026-04-11,2026-05-10,80,statistical,0.72,System
FC-01186,HF-2980,WH-WEST,2026-04-06,2026-04-11,2026-05-10,83,statistical,0.76,System
FC-01187,HF-3090,WH-EAST,2026-04-06,2026-04-11,2026-05-10,82,statistical,0.74,System
FC-01188,HF-3195,WH-WEST,2026-04-06,2026-04-11,2026-05-10,92,statistical,0.89,System
FC-01189,HF-3280,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,90,consensus,0.94,System
FC-01190,HF-3370,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,62,statistical,0.84,System
FC-01191,HF-3460,WH-EAST,2026-04-06,2026-04-11,2026-05-10,81,consensus,0.73,System
FC-01192,SE-1010,WH-EAST,2026-04-06,2026-04-11,2026-05-10,463,consensus,0.8,System
FC-01193,SE-1125,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,449,consensus,0.8,System
FC-01194,SE-1230,WH-WEST,2026-04-06,2026-04-11,2026-05-10,460,consensus,0.8,System
FC-01195,SE-1340,WH-WEST,2026-04-06,2026-04-11,2026-05-10,209,consensus,0.8,System
FC-01196,SE-1455,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,213,consensus,0.8,System
FC-01197,SE-1560,WH-EAST,2026-04-06,2026-04-11,2026-05-10,217,consensus,0.8,System
FC-01198,SE-1675,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,206,consensus,0.8,System
FC-01199,SE-1780,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,191,consensus,0.8,System
FC-01200,SE-1890,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,184,consensus,0.8,System
FC-01201,SE-1995,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,197,consensus,0.8,System
FC-01202,SE-2100,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,88,consensus,0.8,System
FC-01203,SE-2215,WH-WEST,2026-04-06,2026-04-11,2026-05-10,78,consensus,0.8,System
FC-01204,SE-2320,WH-WEST,2026-04-06,2026-04-11,2026-05-10,74,consensus,0.8,System
FC-01205,SE-2430,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,95,consensus,0.8,System
FC-01206,SE-2540,WH-WEST,2026-04-06,2026-04-11,2026-05-10,99,consensus,0.8,System
FC-01207,SE-2650,WH-EAST,2026-04-06,2026-04-11,2026-05-10,69,consensus,0.8,System
FC-01208,SE-2760,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,78,consensus,0.8,System
FC-01209,SE-2870,WH-CENTRAL,2026-04-06,2026-04-11,2026-05-10,77,consensus,0.8,System
FC-01210,SE-2980,WH-EAST,2026-04-06,2026-04-11,2026-05-10,63,consensus,0.8,System
FC-01211,SE-3090,WH-SOUTH,2026-04-06,2026-04-11,2026-05-10,89,consensus,0.8,System
FC-01212,SE-3195,WH-WEST,2026-04-06,2026-04-11,2026-05-10,62,consensus,0.8,System
FC-01213,SE-3280,WH-WEST,2026-04-06,2026-04-11,2026-05-10,60,consensus,0.8,System
FC-01214,SE-3370,WH-WEST,2026-04-06,2026-04-11,2026-05-10,93,consensus,0.8,System
FC-01215,SE-3460,WH-WEST,2026-04-06,2026-04-11,2026-05-10,77,consensus,0.8,System
FC-01216,EC-1847,WH-WEST,2026-05-01,2026-05-11,2026-06-09,400,manual_override,0.76,System
FC-01217,EC-2291,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,416,consensus,0.91,System
FC-01218,EC-3004,WH-EAST,2026-05-01,2026-05-11,2026-06-09,420,statistical,0.73,System
FC-01219,EC-3517,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,412,manual_override,0.86,R. Patel
FC-01220,EC-1102,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,189,statistical,0.86,System
FC-01221,EC-1205,WH-WEST,2026-05-01,2026-05-11,2026-06-09,194,statistical,0.72,System
FC-01222,EC-1330,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,188,statistical,0.73,System
FC-01223,EC-1455,WH-EAST,2026-05-01,2026-05-11,2026-06-09,173,consensus,0.75,System
FC-01224,EC-1580,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,201,statistical,0.83,System
FC-01225,EC-1610,WH-EAST,2026-05-01,2026-05-11,2026-06-09,190,statistical,0.81,System
FC-01226,EC-1720,WH-EAST,2026-05-01,2026-05-11,2026-06-09,64,statistical,0.92,System
FC-01227,EC-1835,WH-WEST,2026-05-01,2026-05-11,2026-06-09,69,statistical,0.89,System
FC-01228,EC-1940,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,57,statistical,0.84,System
FC-01229,EC-2050,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,85,statistical,0.77,System
FC-01230,EC-2160,WH-WEST,2026-05-01,2026-05-11,2026-06-09,70,statistical,0.7,System
FC-01231,EC-2275,WH-EAST,2026-05-01,2026-05-11,2026-06-09,62,consensus,0.81,System
FC-01232,EC-2380,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,63,statistical,0.76,System
FC-01233,EC-2490,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,74,consensus,0.93,System
FC-01234,EC-2595,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,84,statistical,0.8,System
FC-01235,EC-2680,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,54,manual_override,0.89,System
FC-01236,EC-2790,WH-EAST,2026-05-01,2026-05-11,2026-06-09,85,consensus,0.94,System
FC-01237,EC-2885,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,57,manual_override,0.93,A. Chen
FC-01238,EC-2970,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,56,statistical,0.74,System
FC-01239,EC-3100,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,83,statistical,0.77,System
FC-01240,PB-4010,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,420,statistical,0.78,System
FC-01241,PB-4125,WH-WEST,2026-05-01,2026-05-11,2026-06-09,403,consensus,0.93,System
FC-01242,PB-4230,WH-EAST,2026-05-01,2026-05-11,2026-06-09,418,statistical,0.8,System
FC-01243,PB-4340,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,170,consensus,0.91,System
FC-01244,PB-4455,WH-WEST,2026-05-01,2026-05-11,2026-06-09,183,manual_override,0.72,R. Patel
FC-01245,PB-4560,WH-EAST,2026-05-01,2026-05-11,2026-06-09,190,statistical,0.7,System
FC-01246,PB-4675,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,170,manual_override,0.76,System
FC-01247,PB-4780,WH-WEST,2026-05-01,2026-05-11,2026-06-09,193,statistical,0.94,System
FC-01248,PB-4890,WH-WEST,2026-05-01,2026-05-11,2026-06-09,193,consensus,0.81,System
FC-01249,PB-4995,WH-WEST,2026-05-01,2026-05-11,2026-06-09,190,statistical,0.71,System
FC-01250,PB-5100,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,90,statistical,0.9,System
FC-01251,PB-5215,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,60,statistical,0.91,System
FC-01252,PB-5320,WH-WEST,2026-05-01,2026-05-11,2026-06-09,84,statistical,0.84,System
FC-01253,PB-5430,WH-EAST,2026-05-01,2026-05-11,2026-06-09,70,statistical,0.84,System
FC-01254,PB-5540,WH-EAST,2026-05-01,2026-05-11,2026-06-09,55,statistical,0.78,System
FC-01255,PB-5650,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,74,statistical,0.94,System
FC-01256,PB-5760,WH-EAST,2026-05-01,2026-05-11,2026-06-09,64,consensus,0.92,System
FC-01257,PB-5870,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,62,consensus,0.79,System
FC-01258,PB-5980,WH-WEST,2026-05-01,2026-05-11,2026-06-09,91,manual_override,0.71,A. Chen
FC-01259,PB-6090,WH-WEST,2026-05-01,2026-05-11,2026-06-09,56,consensus,0.81,System
FC-01260,PB-6195,WH-CENTRAL,2026-05-01,2026-05-11,2026-06-09,75,statistical,0.82,System
FC-01261,PB-6280,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,73,consensus,0.91,System
FC-01262,PB-6370,WH-WEST,2026-05-01,2026-05-11,2026-06-09,90,statistical,0.91,System
FC-01263,PB-6460,WH-SOUTH,2026-05-01,2026-05-11,2026-06-09,76,consensus,0.88,System
FC-01264,IF-7010,WH-EAST,2026-05-01,2026-05-11,2026-06-09,306,statistical,0.65,System
FC-01265,IF-7010,WH-EAST,2026-05-03,2026-05-11,2026-06-09,540,manual_override,0.0,J. Martinez
FC-01266,IF-7125,WH-EAST,2026-05-01,2026-05-11,2026-06-09,300,statistical,0.65,System
FC-01267,IF-7125,WH-EAST,2026-05-03,2026-05-11,2026-06-09,540,manual_override,0.0,J. Martinez
FC-01268,IF-7230,WH-EAST,2026-05-01,2026-05-11,2026-06-09,324,statistical,0.65,System
FC-01269,IF-7230,WH-EAST,2026-05-03,2026-05-11,2026-06-09,540,manual_override,0.0,J. Martinez
FC-01270,IF-7340,WH-EAST,2026-05-01,2026-05-11,2026-06-09,140,statistical,0.65,System
FC-01271,IF-7340,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01272,IF-7455,WH-EAST,2026-05-01,2026-05-11,2026-06-09,151,statistical,0.65,System
FC-01273,IF-7455,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01274,IF-7560,WH-EAST,2026-05-01,2026-05-11,2026-06-09,129,statistical,0.65,System
FC-01275,IF-7560,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01276,IF-7675,WH-EAST,2026-05-01,2026-05-11,2026-06-09,146,statistical,0.65,System
FC-01277,IF-7675,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01278,IF-7780,WH-EAST,2026-05-01,2026-05-11,2026-06-09,139,statistical,0.65,System
FC-01279,IF-7780,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01280,IF-7890,WH-EAST,2026-05-01,2026-05-11,2026-06-09,144,statistical,0.65,System
FC-01281,IF-7890,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01282,IF-7995,WH-EAST,2026-05-01,2026-05-11,2026-06-09,125,statistical,0.65,System
FC-01283,IF-7995,WH-EAST,2026-05-03,2026-05-11,2026-06-09,240,manual_override,0.0,J. Martinez
FC-01284,IF-8100,WH-EAST,2026-05-01,2026-05-11,2026-06-09,60,statistical,0.65,System
FC-01285,IF-8100,WH-EAST,2026-05-03,2026-05-11,2026-06-09,96,manual_override,0.0,J. Martinez
FC-01286,IF-8215,WH-EAST,2026-05-01,2026-05-11,2026-06-09,64,statistical,0.65,System
FC-01287,IF-8215,WH-EAST,2026-05-03,2026-05-11,2026-06-09,96,manual_override,0.0,J. Martinez
FC-01288,IF-8320,WH-EAST,2026-05-01,2026-05-11,2026-06-09,58,statistical,0.65,System
FC-01289,IF-8320,WH-EAST,2026-05-03,2026-05-11,2026-06-09,96,manual_override,0.0,J. Martinez
FC-01290,IF-8430,WH-EAST,2026-05-01,2026-05-11,2026-06-09,41,statistical,0.65,System
FC-01291,IF-8430,WH-EAST,2026-05-03,2026-05-11,2026-06-09,96,manual_override,0.0,J. Martinez
FC-01292,IF-8540,WH-EAST,2026-05-01,2026-05-11,2026-06-09,50,statistical,0.65,System
FC-01293,IF-8540,WH-EAST,2026-05-03,2026-05-11,2026-06-09,96,manual_override,0.0,J. Martinez
FC-01294,IF-8650,WH-WEST,2026-05-01,2026-05-11,2026-06-09,83,statistical,0.85,System
FC-01295,IF-8760,WH-WEST,2026-05-01,2026-05-11,2026-06-09,67,consensus,0.76,System
FC-01296,IF-8870,WH-WEST,2026-05-01,2026-05-11,2026-06-09,77,statistical,0.83,System
FC-01297,IF-8980,WH-WEST,2026-05-01,2026-05-11,2026-06-09,92,statistical,0.89,System
